2016-12-23 12:27:11.104911,2.276
2016-12-22 12:27:11.104911,2.291
2016-12-21 12:27:11.104911,2.298
2016-12-20 12:27:11.104911,2.27
2016-12-19 12:27:11.104911,2.288
2016-12-16 12:27:11.104911,2.298
2016-12-15 12:27:11.104911,2.307
2016-12-14 12:27:11.104911,2.362
2016-12-13 12:27:11.104911,2.372
2016-12-12 12:27:11.104911,2.379
2016-12-09 12:27:11.104911,2.405
2016-12-08 12:27:11.104911,2.371
2016-12-07 12:27:11.104911,2.373
2016-12-06 12:27:11.104911,2.366
2016-12-05 12:27:11.104911,2.368
2016-12-02 12:27:11.104911,2.411
2016-12-01 12:27:11.104911,2.429
2016-11-30 12:27:11.104911,2.417
2016-11-29 12:27:11.104911,2.434
2016-11-28 12:27:11.104911,2.44
2016-11-22 12:27:11.104911,2.405
2016-11-21 12:27:11.104911,2.386
2016-11-18 12:27:11.104911,2.36
2016-11-17 12:27:11.104911,2.367
2016-11-16 12:27:11.104911,2.362
2016-11-15 12:27:11.104911,2.363
2016-11-14 12:27:11.104911,2.366
2016-11-11 12:27:11.104911,2.361
2016-11-10 12:27:11.104911,2.339
2016-11-09 12:27:11.104911,2.311
2016-11-08 12:27:11.104911,2.334
2016-11-07 12:27:11.104911,2.321
2016-11-04 12:27:11.104911,2.316
2016-11-03 12:27:11.104911,2.317
2016-11-02 12:27:11.104911,2.294
2016-11-01 12:27:11.104911,2.31
2016-10-31 12:27:11.104911,2.299
2016-10-28 12:27:11.104911,2.301
2016-10-27 12:27:11.104911,2.299
2016-10-26 12:27:11.104911,2.304
2016-10-25 12:27:11.104911,2.312
2016-10-24 12:27:11.104911,2.313
2016-10-21 12:27:11.104911,2.289
2016-10-20 12:27:11.104911,2.278
2016-10-19 12:27:11.104911,2.274
2016-10-18 12:27:11.104911,2.278
2016-10-17 12:27:11.104911,2.243
2016-10-14 12:27:11.104911,2.262
2016-10-13 12:27:11.104911,2.251
2016-10-12 12:27:11.104911,2.253
2016-10-11 12:27:11.104911,2.26
2016-10-10 12:27:11.104911,2.258
2016-09-30 12:27:11.104911,2.232
2016-09-29 12:27:11.104911,2.228
2016-09-28 12:27:11.104911,2.216
2016-09-27 12:27:11.104911,2.223
2016-09-26 12:27:11.104911,2.218
2016-09-23 12:27:11.104911,2.248
2016-09-22 12:27:11.104911,2.253
2016-09-21 12:27:11.104911,2.243
2016-09-20 12:27:11.104911,2.238
2016-09-19 12:27:11.104911,2.241
2016-09-14 12:27:11.104911,2.228
2016-09-13 12:27:11.104911,2.24
2016-09-12 12:27:11.104911,2.24
2016-09-09 12:27:11.104911,2.28
2016-09-08 12:27:11.104911,2.288
2016-09-07 12:27:11.104911,2.289
2016-09-06 12:27:11.104911,2.286
2016-09-05 12:27:11.104911,2.278
2016-09-02 12:27:11.104911,2.27
2016-09-01 12:27:11.104911,2.266
2016-08-31 12:27:11.104911,2.282
2016-08-30 12:27:11.104911,2.27
2016-08-29 12:27:11.104911,2.26
2016-08-23 12:27:11.104911,2.289
2016-08-22 12:27:11.104911,2.29
2016-08-19 12:27:11.104911,2.301
2016-08-18 12:27:11.104911,2.293
2016-08-17 12:27:11.104911,2.304
2016-08-16 12:27:11.104911,2.307
2016-08-15 12:27:11.104911,2.332
2016-08-12 12:27:11.104911,2.263
2016-08-11 12:27:11.104911,2.219
2016-08-10 12:27:11.104911,2.212
2016-08-09 12:27:11.104911,2.214
2016-08-08 12:27:11.104911,2.199
2016-08-05 12:27:11.104911,2.19
2016-08-04 12:27:11.104911,2.181
2016-08-03 12:27:11.104911,2.184
2016-08-02 12:27:11.104911,2.187
2016-08-01 12:27:11.104911,2.187
2016-07-29 12:27:11.104911,2.196
2016-07-28 12:27:11.104911,2.202
2016-07-27 12:27:11.104911,2.195
2016-07-26 12:27:11.104911,2.222
2016-07-25 12:27:11.104911,2.195
2016-07-22 12:27:11.104911,2.199
2016-07-21 12:27:11.104911,2.219
2016-07-20 12:27:11.104911,2.209
2016-07-19 12:27:11.104911,2.216
2016-07-18 12:27:11.104911,2.227
2016-07-15 12:27:11.104911,2.235
2016-07-14 12:27:11.104911,2.232
2016-07-13 12:27:11.104911,2.234
2016-07-12 12:27:11.104911,2.231
2016-07-11 12:27:11.104911,2.183
2016-07-08 12:27:11.104911,2.171
2016-07-07 12:27:11.104911,2.177
2016-07-06 12:27:11.104911,2.174
2016-07-05 12:27:11.104911,2.175
2016-07-04 12:27:11.104911,2.168
2016-07-01 12:27:11.104911,2.135
2016-06-30 12:27:11.104911,2.131
2016-06-29 12:27:11.104911,2.126
2016-06-28 12:27:11.104911,2.109
2016-06-27 12:27:11.104911,2.102
2016-06-21 12:27:11.104911,2.112
2016-06-20 12:27:11.104911,2.111
2016-06-17 12:27:11.104911,2.106
2016-06-16 12:27:11.104911,2.098
2016-06-15 12:27:11.104911,2.103
2016-06-14 12:27:11.104911,2.093
2016-06-13 12:27:11.104911,2.076
2016-06-08 12:27:11.104911,2.137
2016-06-07 12:27:11.104911,2.143
2016-06-06 12:27:11.104911,2.139
2016-06-03 12:27:11.104911,2.152
2016-06-02 12:27:11.104911,2.137
2016-06-01 12:27:11.104911,2.137
2016-05-31 12:27:11.104911,2.148
2016-05-30 12:27:11.104911,2.075
2016-05-27 12:27:11.104911,2.066
2016-05-26 12:27:11.104911,2.06
2016-05-25 12:27:11.104911,2.059
2016-05-24 12:27:11.104911,2.059
2016-05-23 12:27:11.104911,2.066
2016-05-20 12:27:11.104911,2.079
2016-05-19 12:27:11.104911,2.067
2016-05-18 12:27:11.104911,2.066
2016-05-17 12:27:11.104911,2.073
2016-05-16 12:27:11.104911,2.076
2016-05-13 12:27:11.104911,2.071
2016-05-12 12:27:11.104911,2.072
2016-05-11 12:27:11.104911,2.067
2016-05-10 12:27:11.104911,2.062
2016-05-09 12:27:11.104911,2.066
2016-05-06 12:27:11.104911,2.101
2016-05-05 12:27:11.104911,2.143
2016-05-04 12:27:11.104911,2.145
2016-05-03 12:27:11.104911,2.152
2016-04-29 12:27:11.104911,2.123
2016-04-28 12:27:11.104911,2.128
2016-04-27 12:27:11.104911,2.13
2016-04-26 12:27:11.104911,2.151
2016-04-25 12:27:11.104911,2.133
2016-04-22 12:27:11.104911,2.152
2016-04-21 12:27:11.104911,2.147
2016-04-20 12:27:11.104911,2.14
2016-04-19 12:27:11.104911,2.16
2016-04-18 12:27:11.104911,2.161
2016-04-15 12:27:11.104911,2.18
2016-04-14 12:27:11.104911,2.18
2016-04-13 12:27:11.104911,2.174
2016-04-12 12:27:11.104911,2.143
2016-04-11 12:27:11.104911,2.145
2016-04-08 12:27:11.104911,2.125
2016-04-07 12:27:11.104911,2.138
2016-04-06 12:27:11.104911,2.166
2016-04-05 12:27:11.104911,2.175
2016-04-01 12:27:11.104911,2.158
2016-03-31 12:27:11.104911,2.151
2016-03-30 12:27:11.104911,2.152
2016-03-29 12:27:11.104911,2.102
2016-03-28 12:27:11.104911,2.113
2016-03-22 12:27:11.104911,2.169
2016-03-21 12:27:11.104911,2.191
2016-03-18 12:27:11.104911,2.139
2016-03-17 12:27:11.104911,2.123
2016-03-16 12:27:11.104911,2.115
2016-03-15 12:27:11.104911,2.079
2016-03-14 12:27:11.104911,2.068
2016-03-11 12:27:11.104911,2.05
2016-03-10 12:27:11.104911,2.052
2016-03-09 12:27:11.104911,2.087
2016-03-08 12:27:11.104911,2.098
2016-03-07 12:27:11.104911,2.092
2016-03-04 12:27:11.104911,2.102
2016-03-03 12:27:11.104911,2.033
2016-03-02 12:27:11.104911,2.037
2016-03-01 12:27:11.104911,1.951
2016-02-29 12:27:11.104911,1.918
2016-02-26 12:27:11.104911,1.941
2016-02-25 12:27:11.104911,1.916
2016-02-24 12:27:11.104911,2.019
2016-02-23 12:27:11.104911,2.025
2016-02-22 12:27:11.104911,2.069
2016-02-19 12:27:11.104911,2.005
2016-02-18 12:27:11.104911,1.999
2016-02-17 12:27:11.104911,2.003
2016-02-16 12:27:11.104911,1.989
2016-02-15 12:27:11.104911,1.937
2016-02-05 12:27:11.104911,1.953
2016-02-04 12:27:11.104911,1.961
2016-02-03 12:27:11.104911,1.946
2016-02-02 12:27:11.104911,1.961
2016-02-01 12:27:11.104911,1.927
2016-01-29 12:27:11.104911,1.955
2016-01-28 12:27:11.104911,1.895
2016-01-27 12:27:11.104911,1.938
2016-01-26 12:27:11.104911,1.959
2016-01-25 12:27:11.104911,2.056
2016-01-22 12:27:11.104911,2.059
2016-01-21 12:27:11.104911,2.036
2016-01-20 12:27:11.104911,2.073
2016-01-19 12:27:11.104911,2.117
2016-01-18 12:27:11.104911,2.063
2016-01-15 12:27:11.104911,2.069
2016-01-14 12:27:11.104911,2.126
2016-01-13 12:27:11.104911,2.108
2016-01-12 12:27:11.104911,2.123
2016-01-11 12:27:11.104911,2.111
2016-01-08 12:27:11.104911,2.199
2016-01-07 12:27:11.104911,2.161
2016-01-06 12:27:11.104911,2.297
2016-01-05 12:27:11.104911,2.271
2016-01-04 12:27:11.104911,2.262
2015-12-31 12:27:11.104911,2.404
2015-12-30 12:27:11.104911,2.419
2015-12-29 12:27:11.104911,2.425
2015-12-28 12:27:11.104911,2.407
2015-12-22 12:27:11.104911,2.488
2015-12-21 12:27:11.104911,2.492
2015-12-18 12:27:11.104911,2.417
2015-12-17 12:27:11.104911,2.399
2015-12-16 12:27:11.104911,2.378
2015-12-15 12:27:11.104911,2.378
2015-12-14 12:27:11.104911,2.413
2015-12-11 12:27:11.104911,2.342
2015-12-10 12:27:11.104911,2.35
2015-12-09 12:27:11.104911,2.353
2015-12-08 12:27:11.104911,2.349
2015-12-07 12:27:11.104911,2.382
2015-12-04 12:27:11.104911,2.386
2015-12-03 12:27:11.104911,2.442
2015-12-02 12:27:11.104911,2.442
2015-12-01 12:27:11.104911,2.33
2015-11-30 12:27:11.104911,2.328
2015-11-27 12:27:11.104911,2.317
2015-11-26 12:27:11.104911,2.43
2015-11-25 12:27:11.104911,2.434
2015-11-24 12:27:11.104911,2.429
2015-11-23 12:27:11.104911,2.44
